m,d,h,Qsolar [W},Qcond [W],Q net [kW]
7,18,13,12679.6224,3347.904,16.0275264
7,18,14,11123.4336,3365.952,14.4893856
7,18,15,6289.0512,3014.016,9.3030672
7,18,16,2329.0944,2625.984,4.9550784
7,18,17,1325.8512,1886.016,3.2118672
7,18,18,381.4896,739.968,1.1214576
7,18,19,0,-189.504,-0.189504
7,18,20,0,-1073.856,-1.073856
7,18,21,0,-1904.064,-1.904064
7,18,22,0,-2499.648,-2.499648
7,18,23,0,-3239.616,-3.239616
7,19,0,0,-3880.32,-3.88032
7,19,1,0,-4394.688,-4.394688
7,19,2,0,-4845.888,-4.845888
7,19,3,54.5952,-5152.704,-5.0981088
7,19,4,1471.1376,-4530.048,-3.0589104
7,19,5,3919.3488,-2950.848,0.9685008
7,19,6,8507.6016,-1263.36,7.2442416
7,19,7,13103.2992,848.256,13.9515552
7,19,8,16902.4032,2201.856,19.1042592
7,19,9,20461.4688,2905.728,23.3671968
7,19,10,19447.3968,3086.208,22.5336048
7,19,11,21269.3424,3501.312,24.7706544
7,19,12,14069.0928,3690.816,17.7599088
7,19,13,10288.9392,3961.536,14.2504752
7,19,14,12082.6848,4024.704,16.1073888
7,19,15,8331.6336,3970.56,12.3021936
7,19,16,4063.5072,3555.456,7.6189632
7,19,17,1162.2912,2644.032,3.8063232
7,19,18,381.4896,1299.456,1.6809456
7,19,19,0,-108.288,-0.108288
7,19,20,0,-1118.976,-1.118976
7,19,21,0,-2057.472,-2.057472
7,19,22,0,-2950.848,-2.950848
7,19,23,0,-3997.632,-3.997632
7,20,0,0,-4972.224,-4.972224
7,20,1,0,-5423.424,-5.423424
7,20,2,0,-5667.072,-5.667072
7,20,3,54.5952,-5946.816,-5.8922208
7,20,4,1416.5424,-5513.664,-4.0971216
7,20,5,3886.8624,-3275.712,0.6111504
7,20,6,5412.8208,-1290.432,4.1223888
7,20,7,12219.3984,748.992,12.9683904
7,20,8,17227.7184,2256,19.4837184
7,20,9,19929.9552,3356.928,23.2868832
7,20,10,19735.7136,3970.56,23.7062736
7,20,11,20626.3824,4430.784,25.0571664
7,20,12,21296.4144,4629.312,25.9257264
7,20,13,12754.7472,4755.648,17.5103952
7,20,14,12222.7824,4340.544,16.5633264
7,20,15,3104.0304,2111.616,5.2156464
7,20,16,616.7904,1416.768,2.0335584
7,20,17,363.216,1335.552,1.698768
7,20,18,163.56,568.512,0.732072
7,20,19,0,-658.752,-0.658752
7,20,20,0,-1597.248,-1.597248
7,20,21,0,-2265.024,-2.265024
7,20,22,0,-2680.128,-2.680128
7,20,23,0,-3221.568,-3.221568
7,21,0,0,-3726.912,-3.726912
7,21,1,0,-3690.816,-3.690816
7,21,2,0,-4024.704,-4.024704
7,21,3,36.3216,-4484.928,-4.4486064
7,21,4,236.2032,-4854.912,-4.6187088
7,21,5,2815.2624,-4863.936,-2.0486736
7,21,6,1751.1072,-4530.048,-2.7789408
7,21,7,7874.568,-4060.8,3.813768
7,21,8,13071.0384,-3293.76,9.7772784
7,21,9,8680.8624,-2472.576,6.2082864
7,21,10,12879.504,-1723.584,11.15592
7,21,11,19826.4048,-1317.504,18.5089008
7,21,12,19014.9216,-1128,17.8869216
7,21,13,15055.8672,-983.616,14.0722512
7,21,14,12234.7392,-1109.952,11.1247872
7,21,15,9044.7552,-1218.24,7.8265152
7,21,16,4074.1104,-1425.792,2.6483184
7,21,17,1234.9344,-1876.992,-0.6420576
7,21,18,326.8944,-2698.176,-2.3712816
7,21,19,0,-3492.288,-3.492288
7,21,20,0,-4466.88,-4.46688
7,21,21,0,-5170.752,-5.170752
7,21,22,0,-5712.192,-5.712192
7,21,23,0,-6416.064,-6.416064
7,22,0,0,-6993.6,-6.9936
7,22,1,0,-7598.208,-7.598208
7,22,2,0,-8085.504,-8.085504
7,22,3,72.6432,-8482.56,-8.4099168
7,22,4,1198.6128,-8130.624,-6.9320112
7,22,5,3917.7696,-6425.088,-2.5073184
7,22,6,8807.1984,-4918.08,3.8891184
7,22,7,13804.6896,-3708.864,10.0958256
7,22,8,17243.736,-3086.208,14.157528
7,22,9,17416.32,-2860.608,14.555712
7,22,10,20259.3312,-2346.24,17.9130912
7,22,11,18152.904,-1858.944,16.29396
7,22,12,20112.9168,-1579.2,18.5337168
7,22,13,14125.944,-1552.128,12.573816
7,22,14,12405.744,-1200.192,11.205552
7,22,15,7970.8992,-1416.768,6.5541312
7,22,16,4112.9136,-1858.944,2.2539696
7,22,17,1162.2912,-2562.816,-1.4005248
7,22,18,308.8464,-3266.688,-2.9578416
7,22,19,0,-4331.52,-4.33152
7,22,20,0,-5459.52,-5.45952
7,22,21,0,-6515.328,-6.515328
7,22,22,0,-7553.088,-7.553088
7,22,23,0,-8347.2,-8.3472
7,23,0,0,-8951.808,-8.951808
7,23,1,0,-9421.056,-9.421056
7,23,2,0,-9736.896,-9.736896
7,23,3,36.3216,-9700.8,-9.6644784
7,23,4,889.992,-9123.264,-8.233272
7,23,5,1134.3168,-7219.2,-6.0848832
7,23,6,2606.808,-5883.648,-3.27684
7,23,7,4581.7104,-5531.712,-0.9500016
7,23,8,8338.8528,-4313.472,4.0253808
7,23,9,9060.3216,-3681.792,5.3785296
7,23,10,10234.1184,-2869.632,7.3644864
7,23,11,14997.6624,-2472.576,12.5250864
7,23,12,10333.1568,-2075.52,8.2576368
7,23,13,7773.4992,-2039.424,5.7340752
7,23,14,3382.872,-1904.064,1.478808
7,23,15,2407.8288,-2237.952,0.1698768
7,23,16,1910.3808,-2499.648,-0.5892672
7,23,17,1089.648,-2860.608,-1.77096
7,23,18,199.8816,-3537.408,-3.3375264
7,23,19,0,-4674.432,-4.674432
7,23,20,0,-5504.64,-5.50464
7,23,21,0,-6307.776,-6.307776
7,23,22,0,-6822.144,-6.822144
7,23,23,0,-7309.44,-7.30944
7,24,0,0,-8004.288,-8.004288
7,24,1,0,-8211.84,-8.21184
7,24,2,0,-8581.824,-8.581824
7,24,3,36.3216,-9384.96,-9.3486384
7,24,4,1198.6128,-9024,-7.8253872
7,24,5,3833.6208,-6443.136,-2.6095152
7,24,6,8630.1024,-4493.952,4.1361504
7,24,7,13552.92,-3050.112,10.502808
7,24,8,17159.5872,-1840.896,15.3186912
7,24,9,20400.1056,-947.52,19.4525856
7,24,10,22160.688,-99.264,22.061424
7,24,11,19048.0848,523.392,19.5714768
7,24,12,20916.7296,884.352,21.8010816
7,24,13,18183.8112,1182.144,19.3659552
7,24,14,13634.136,1037.76,14.671896
7,24,15,8784.6384,1236.288,10.0209264
7,24,16,4031.9232,911.424,4.9433472
7,24,17,1216.8864,207.552,1.4244384
7,24,18,254.2512,-821.184,-0.5669328
7,24,19,0,-1624.32,-1.62432
7,24,20,0,-2571.84,-2.57184
7,24,21,0,-3167.424,-3.167424
7,24,22,0,-3546.432,-3.546432
7,24,23,0,-3790.08,-3.79008
7,25,0,0,-4322.496,-4.322496
7,25,1,0,-4818.816,-4.818816
7,25,2,0,-5306.112,-5.306112
7,25,3,18.2736,-5766.336,-5.7480624
7,25,4,1325.8512,-5513.664,-4.1878128
7,25,5,3811.9632,-4160.064,-0.3481008
7,25,6,8363.8944,-2553.792,5.8101024
7,25,7,13532.616,-1146.048,12.386568
7,25,8,18075.9744,36.096,18.1120704
7,25,9,21022.536,794.112,21.816648
7,25,10,22405.9152,1543.104,23.9490192
7,25,11,21360.7104,2021.376,23.3820864
7,25,12,21128.1168,2391.36,23.5194768
7,25,13,18163.2816,2580.864,20.7441456
7,25,14,13756.6368,2625.984,16.3826208
7,25,15,8882.7744,2409.408,11.2921824
7,25,16,4041.1728,1913.088,5.9542608
7,25,17,1107.9216,1064.832,2.1727536
7,25,18,254.2512,-288.768,-0.0345168
7,25,19,0,-1425.792,-1.425792
7,25,20,0,-2644.032,-2.644032
7,25,21,0,-3826.176,-3.826176
7,25,22,0,-4791.744,-4.791744
7,25,23,0,-5567.808,-5.567808
7,26,0,0,-6217.536,-6.217536
7,26,1,0,-6813.12,-6.81312
7,26,2,0,-7372.608,-7.372608
7,26,3,0,-7814.784,-7.814784
7,26,4,1253.208,-7354.56,-6.101352
7,26,5,3770.904,-4493.952,-0.723048
7,26,6,8498.352,-2292.096,6.206256
7,26,7,13347.8496,135.36,13.4832096
7,26,8,17879.928,1597.248,19.477176
7,26,9,20790.3936,2508.672,23.2990656
7,26,10,22593.84,3302.784,25.896624
7,26,11,22354.704,3961.536,26.31624
7,26,12,21040.8096,4421.76,25.4625696
7,26,13,17746.1472,4773.696,22.5198432
7,26,14,13499.2272,4945.152,18.4443792
7,26,15,8735.4576,4891.008,13.6264656
7,26,16,3968.304,4502.976,8.47128
7,26,17,1125.9696,3465.216,4.5911856
7,26,18,72.6432,2959.872,3.0325152
7,26,19,0,2120.64,2.12064
7,26,20,0,1118.976,1.118976
7,26,21,0,-216.576,-0.216576
7,26,22,0,-1146.048,-1.146048
7,26,23,0,-2734.272,-2.734272
7,27,0,0,-3844.224,-3.844224
7,27,1,0,-4475.904,-4.475904
7,27,2,0,-4349.568,-4.349568
7,27,3,0,-4286.4,-4.2864
7,27,4,599.4192,-3672.768,-3.0733488
7,27,5,2150.1936,-2508.672,-0.3584784
7,27,6,4800.768,-1109.952,3.690816
7,27,7,7045.2624,-288.768,6.7564944
7,27,8,8702.0688,261.696,8.9637648
7,27,9,19690.368,893.376,20.583744
7,27,10,20980.8,1470.912,22.451712
7,27,11,11259.9216,2183.808,13.4437296
7,27,12,12284.5968,2716.224,15.0008208
7,27,13,9758.328,2896.704,12.655032
7,27,14,8444.4336,2616.96,11.0613936
7,27,15,5513.4384,2409.408,7.9228464
7,27,16,3394.8288,2048.448,5.4432768
7,27,17,617.4672,1525.056,2.1425232
7,27,18,36.3216,451.2,0.4875216
7,27,19,0,-243.648,-0.243648
7,27,20,0,-1353.6,-1.3536
7,27,21,0,-2228.928,-2.228928
7,27,22,0,-2571.84,-2.57184
7,27,23,0,-2779.392,-2.779392
7,28,0,0,-2914.752,-2.914752
7,28,1,0,-3302.784,-3.302784
7,28,2,0,-3826.176,-3.826176
7,28,3,0,-4241.28,-4.24128
7,28,4,290.5728,-3943.488,-3.6529152
7,28,5,3365.0496,-2607.936,0.7571136
7,28,6,6176.0256,-974.592,5.2014336
7,28,7,12868.224,379.008,13.247232
7,28,8,13759.344,2391.36,16.150704
7,28,9,19031.3904,3988.608,23.0199984
7,28,10,20262.4896,5179.776,25.4422656
7,28,11,21238.2096,5748.288,26.9864976
7,28,12,15609.0384,6217.536,21.8265744
7,28,13,16764.5616,6443.136,23.2076976
7,28,14,13241.1408,6786.048,20.0271888
7,28,15,5691.4368,6957.504,12.6489408
7,28,16,3700.968,6758.976,10.459944
7,28,17,1216.8864,5928.768,7.1456544
7,28,18,0,4421.76,4.42176
7,28,19,0,2644.032,2.644032
7,28,20,0,2129.664,2.129664
7,28,21,0,1750.656,1.750656
7,28,22,0,1227.264,1.227264
7,28,23,0,514.368,0.514368
7,29,0,0,-333.888,-0.333888
7,29,1,0,-1561.152,-1.561152
7,29,2,0,-2075.52,-2.07552
7,29,3,0,-2400.384,-2.400384
7,29,4,1180.5648,-2607.936,-1.4273712
7,29,5,1631.7648,-2219.904,-0.5881392
7,29,6,1313.2176,-1886.016,-0.5727984
7,29,7,8000.4528,-1461.888,6.5385648
7,29,8,17578.0752,-848.256,16.7298192
7,29,9,20702.8608,-225.6,20.4772608
7,29,10,15916.9824,911.424,16.8284064
7,29,11,20844.9888,1588.224,22.4332128
7,29,12,15451.344,1867.968,17.319312
7,29,13,13676.0976,1831.872,15.5079696
7,29,14,5055.4704,1597.248,6.6527184
7,29,15,8423.4528,1579.2,10.0026528
7,29,16,3900.1728,1299.456,5.1996288
7,29,17,1216.8864,938.496,2.1553824
7,29,18,0,-126.336,-0.126336
7,29,19,0,-1705.536,-1.705536
7,29,20,0,-3068.16,-3.06816
7,29,21,0,-4114.944,-4.114944
7,29,22,0,-4881.984,-4.881984
7,29,23,0,-5495.616,-5.495616
7,30,0,0,-5892.672,-5.892672
7,30,1,0,-5838.528,-5.838528
7,30,2,0,-6127.296,-6.127296
7,30,3,0,-7083.84,-7.08384
7,30,4,199.8816,-6713.856,-6.5139744
7,30,5,3755.7888,-4322.496,-0.5667072
7,30,6,7600.0128,-2237.952,5.3620608
7,30,7,13566.456,-1777.728,11.788728
7,30,8,18190.5792,-776.064,17.4145152
7,30,9,21261.2208,-117.312,21.1439088
7,30,10,22981.4208,388.032,23.3694528
7,30,11,23142.9504,739.968,23.8829184
7,30,12,21117.5136,983.616,22.1011296
7,30,13,18272.2464,1146.048,19.4182944
7,30,14,13713.7728,1118.976,14.8327488
7,30,15,8894.28,884.352,9.778632
7,30,16,3973.7184,379.008,4.3527264
7,30,17,1271.256,-315.84,0.955416
7,30,18,0,-1507.008,-1.507008
7,30,19,0,-2662.08,-2.66208
7,30,20,0,-3627.648,-3.627648
7,30,21,0,-4638.336,-4.638336
7,30,22,0,-5522.688,-5.522688
7,30,23,0,-6118.272,-6.118272
7,31,0,0,-6786.048,-6.786048
7,31,1,0,-7688.448,-7.688448
7,31,2,0,-8455.488,-8.455488
7,31,3,0,-8996.928,-8.996928
7,31,4,236.2032,-8293.056,-8.0568528
7,31,5,3696.0048,-6307.776,-2.6117712
7,31,6,8385.3264,-4340.544,4.0447824
7,31,7,13487.7216,-2968.896,10.5188256
7,31,8,13043.9664,-2246.976,10.7969904
7,31,9,14632.1904,-1570.176,13.0620144
7,31,10,20944.9296,-947.52,19.9974096
7,31,11,17630.64,-550.464,17.080176
7,31,12,14298.9792,-333.888,13.9650912
7,31,13,11216.1552,-388.032,10.8281232
7,31,14,10789.7712,-902.4,9.8873712
7,31,15,4786.104,-1001.664,3.78444
7,31,16,2507.544,-1317.504,1.19004
7,31,17,926.3136,-1606.272,-0.6799584
7,31,18,0,-2292.096,-2.292096
7,31,19,0,-3004.992,-3.004992
7,31,20,0,-3654.72,-3.65472
7,31,21,0,-4475.904,-4.475904
7,31,22,0,-5044.416,-5.044416
7,31,23,0,-5721.216,-5.721216
8,1,0,0,-6217.536,-6.217536
8,1,1,0,-6578.496,-6.578496
8,1,2,0,-7002.624,-7.002624
8,1,3,0,-7291.392,-7.291392
8,1,4,217.9296,-7056.768,-6.8388384
8,1,5,875.5536,-6244.608,-5.3690544
8,1,6,5763.6288,-5387.328,0.3763008
8,1,7,7218.2976,-4430.784,2.7875136
8,1,8,7617.8352,-3347.904,4.2699312
8,1,9,10726.8288,-2328.192,8.3986368
8,1,10,5772.2016,-1245.312,4.5268896
8,1,11,19794.5952,-406.08,19.3885152
8,1,12,19277.2944,469.248,19.7465424
8,1,13,15085.6464,1254.336,16.3399824
8,1,14,11229.0144,1705.536,12.9345504
8,1,15,8508.7296,1822.848,10.3315776
8,1,16,3612.3072,1552.128,5.1644352
8,1,17,1125.9696,821.184,1.9471536
8,1,18,0,-469.248,-0.469248
8,1,19,0,-2301.12,-2.30112
8,1,20,0,-3763.008,-3.763008
8,1,21,0,-4737.6,-4.7376
8,1,22,0,-5793.408,-5.793408
8,1,23,0,-6668.736,-6.668736
8,2,0,0,-6867.264,-6.867264
8,2,1,0,-6388.992,-6.388992
8,2,2,0,-6569.472,-6.569472
8,2,3,0,-7165.056,-7.165056
8,2,4,998.9568,-7435.776,-6.4368192
8,2,5,3703.9008,-6515.328,-2.8114272
8,2,6,8743.5792,-3690.816,5.0527632
8,2,7,13888.8384,-1732.608,12.1562304
8,2,8,17295.3984,-18.048,17.2773504
8,2,9,19577.3424,1272.384,20.8497264
8,2,10,23147.2368,2111.616,25.2588528
8,2,11,23052.2592,2797.44,25.8496992
8,2,12,16640.4816,3293.76,19.9342416
8,2,13,17581.008,3627.648,21.208656
8,2,14,13624.4352,3717.888,17.3423232
8,2,15,8566.7088,3654.72,12.2214288
8,2,16,3833.6208,3384,7.2176208
8,2,17,1162.2912,2653.056,3.8153472
8,2,18,0,1118.976,1.118976
8,2,19,0,-451.2,-0.4512
8,2,20,0,-1263.36,-1.26336
8,2,21,0,-1786.752,-1.786752
8,2,22,0,-2048.448,-2.048448
8,2,23,0,-2274.048,-2.274048
8,3,0,0,-2418.432,-2.418432
8,3,1,0,-2851.584,-2.851584
8,3,2,0,-3032.064,-3.032064
8,3,3,0,-3014.016,-3.014016
8,3,4,1071.6,-3077.184,-2.005584
8,3,5,2094.9216,-2625.984,-0.5310624
8,3,6,2109.36,-2048.448,0.060912
8,3,7,3402.7248,-776.064,2.6266608
8,3,8,10368.1248,360.96,10.7290848
8,3,9,9386.5392,1876.992,11.2635312
8,3,10,4397.6208,2481.6,6.8792208
8,3,11,3880.32,2914.752,6.795072
8,3,12,8877.1344,3122.304,11.9994384
8,3,13,6680.016,3257.664,9.93768
8,3,14,1751.1072,3248.64,4.9997472
8,3,15,1512.1968,2274.048,3.7862448
8,3,16,1472.4912,541.44,2.0139312
8,3,17,544.824,-1173.12,-0.628296
8,3,18,0,-1949.184,-1.949184
8,3,19,0,-2517.696,-2.517696
8,3,20,0,-2950.848,-2.950848
8,3,21,0,-3248.64,-3.24864
8,3,22,0,-3329.856,-3.329856
8,3,23,0,-3465.216,-3.465216
8,4,0,0,-3528.384,-3.528384
8,4,1,0,-3717.888,-3.717888
8,4,2,0,-3898.368,-3.898368
8,4,3,0,-4304.448,-4.304448
8,4,4,163.56,-4340.544,-4.176984
8,4,5,437.664,-3772.032,-3.334368
8,4,6,935.3376,-2896.704,-1.9613664
8,4,7,1392.8544,-2833.536,-1.4406816
8,4,8,1989.792,-2932.8,-0.943008
8,4,9,2507.3184,-2698.176,-0.1908576
8,4,10,2706.2976,-2571.84,0.1344576
8,4,11,2228.7024,-2734.272,-0.5055696
8,4,12,1691.3232,-2806.464,-1.1151408
8,4,13,1293.3648,-2788.416,-1.4950512
8,4,14,975.0432,-2824.512,-1.8494688
8,4,15,1770.96,-2941.824,-1.170864
8,4,16,696.4272,-3239.616,-2.5431888
8,4,17,653.7888,-3320.832,-2.6670432
8,4,18,0,-3817.152,-3.817152
8,4,19,0,-4539.072,-4.539072
8,4,20,0,-5107.584,-5.107584
8,4,21,0,-5459.52,-5.45952
8,4,22,0,-5685.12,-5.68512
8,4,23,0,-5892.672,-5.892672
8,5,0,0,-6271.68,-6.27168
8,5,1,0,-6677.76,-6.67776
8,5,2,0,-6993.6,-6.9936
8,5,3,0,-7526.016,-7.526016
8,5,4,236.2032,-7778.688,-7.5424848
8,5,5,1532.2752,-7291.392,-5.7591168
8,5,6,3950.0304,-6271.68,-2.3216496
8,5,7,7400.1312,-5513.664,1.8864672
8,5,8,17546.9424,-4033.728,13.5132144
8,5,9,17999.9472,-2571.84,15.4281072
8,5,10,18809.6256,-1344.576,17.4650496
8,5,11,22654.752,-397.056,22.257696
8,5,12,20482.6752,279.744,20.7624192
8,5,13,17771.1888,721.92,18.4931088
8,5,14,13351.9104,947.52,14.2994304
8,5,15,8693.9472,902.4,9.5963472
8,5,16,3692.8464,586.56,4.2794064
8,5,17,962.6352,-162.432,0.8002032
8,5,18,0,-1380.672,-1.380672
8,5,19,0,-2607.936,-2.607936
8,5,20,0,-3663.744,-3.663744
8,5,21,0,-4403.712,-4.403712
8,5,22,0,-4827.84,-4.82784
8,5,23,0,-5080.512,-5.080512
8,6,0,0,-5387.328,-5.387328
8,6,1,0,-5730.24,-5.73024
8,6,2,0,-6055.104,-6.055104
8,6,3,0,-6280.704,-6.280704
8,6,4,980.6832,-6118.272,-5.1375888
8,6,5,1762.8384,-4872.96,-3.1101216
8,6,6,7915.4016,-3230.592,4.6848096
8,6,7,12653.0016,-1886.016,10.7669856
8,6,8,17269.9056,-424.128,16.8457776
8,6,9,19281.3552,785.088,20.0664432
8,6,10,22146.4752,1886.016,24.0324912
8,6,11,22467.9552,2698.176,25.1661312
8,6,12,20320.0176,3356.928,23.6769456
8,6,13,17398.4976,3781.056,21.1795536
8,6,14,13031.3328,4015.68,17.0470128
8,6,15,8321.256,4187.136,12.508392
8,6,16,3586.3632,3717.888,7.3042512
8,6,17,998.9568,2905.728,3.9046848
8,6,18,0,1534.08,1.53408
8,6,19,0,956.544,0.956544
8,6,20,0,261.696,0.261696
8,6,21,0,-270.72,-0.27072
8,6,22,0,-694.848,-0.694848
8,6,23,0,-1146.048,-1.146048
8,7,0,0,-1588.224,-1.588224
8,7,1,0,-2165.76,-2.16576
8,7,2,0,-2653.056,-2.653056
8,7,3,0,-3086.208,-3.086208
8,7,4,781.0272,-3185.472,-2.4044448
8,7,5,3089.592,-2021.376,1.068216
8,7,6,7856.52,-234.624,7.621896
8,7,7,12474.1008,1281.408,13.7555088
8,7,8,17390.8272,2905.728,20.2965552
8,7,9,20253.6912,4277.376,24.5310672
8,7,10,21124.5072,5324.16,26.4486672
8,7,11,18989.88,5964.864,24.954744
8,7,12,17498.664,6334.848,23.833512
8,7,13,14570.6016,6506.304,21.0769056
8,7,14,12246.2448,6434.112,18.6803568
8,7,15,8321.4816,6100.224,14.4217056
8,7,16,3538.3104,5405.376,8.9436864
8,7,17,980.6832,4205.184,5.1858672
8,7,18,0,2743.296,2.743296
8,7,19,0,2337.216,2.337216
8,7,20,0,1371.648,1.371648
8,7,21,0,514.368,0.514368
8,7,22,0,-279.744,-0.279744
8,7,23,0,-902.4,-0.9024
8,8,0,0,-1488.96,-1.48896
8,8,1,0,-2012.352,-2.012352
8,8,2,0,-2391.36,-2.39136
8,8,3,0,-2698.176,-2.698176
8,8,4,908.04,-2770.368,-1.862328
8,8,5,3372.4944,-1254.336,2.1181584
8,8,6,7987.368,586.56,8.573928
8,8,7,12888.3024,2454.528,15.3428304
8,8,8,17514.0048,3934.464,21.4484688
8,8,9,20415.2208,5288.064,25.7032848
8,8,10,21004.9392,6009.984,27.0149232
8,8,11,21491.3328,6452.16,27.9434928
8,8,12,18893.3232,6777.024,25.6703472
8,8,13,17391.504,6948.48,24.339984
8,8,14,12923.7216,6993.6,19.9173216
8,8,15,8344.2672,6876.288,15.2205552
8,8,16,3513.72,6470.208,9.983928
8,8,17,926.3136,5342.208,6.2685216
8,8,18,0,3744.96,3.74496
8,8,19,0,2743.296,2.743296
8,8,20,0,1615.296,1.615296
8,8,21,0,758.016,0.758016
8,8,22,0,27.072,0.027072
8,8,23,0,-658.752,-0.658752
8,9,0,0,-1579.2,-1.5792
8,9,1,0,-2445.504,-2.445504
8,9,2,0,-2418.432,-2.418432
8,9,3,0,-1687.488,-1.687488
8,9,4,926.3136,-1642.368,-0.7160544
8,9,5,3374.5248,-1687.488,1.6870368
8,9,6,7952.6256,1191.168,9.1437936
8,9,7,12617.1312,2896.704,15.5138352
8,9,8,16043.9952,4421.76,20.4657552
8,9,9,19377.912,5766.336,25.144248
8,9,10,14564.736,6479.232,21.043968
8,9,11,20727,6425.088,27.152088
8,9,12,19370.6928,3546.432,22.9171248
8,9,13,15202.2816,4132.992,19.3352736
8,9,14,955.1904,4430.784,5.3859744
8,9,15,2009.8704,4638.336,6.6482064
8,9,16,3316.0944,4367.616,7.6837104
8,9,17,781.0272,3817.152,4.5981792
8,9,18,0,2653.056,2.653056
8,9,19,0,1344.576,1.344576
8,9,20,0,748.992,0.748992
8,9,21,0,135.36,0.13536
8,9,22,0,-433.152,-0.433152
8,9,23,0,-1227.264,-1.227264
8,10,0,0,-2165.76,-2.16576
8,10,1,0,-3004.992,-3.004992
8,10,2,0,-3708.864,-3.708864
8,10,3,0,-4196.16,-4.19616
8,10,4,889.992,-4223.232,-3.33324
8,10,5,3418.968,-2535.744,0.883224
8,10,6,8048.0544,-595.584,7.4524704
8,10,7,13122.2496,1308.48,14.4307296
8,10,8,17745.2448,2806.464,20.5517088
8,10,9,20659.7712,4024.704,24.6844752
8,10,10,22625.424,4836.864,27.462288
8,10,11,22354.0272,5125.632,27.4796592
8,10,12,18681.936,5603.904,24.28584
8,10,13,17107.6992,5685.12,22.7928192
8,10,14,12774.3744,5603.904,18.3782784
8,10,15,8358.0288,5026.368,13.3843968
8,10,16,3494.9952,4647.36,8.1423552
8,10,17,835.3968,3844.224,4.6796208
8,10,18,0,2562.816,2.562816
8,10,19,0,1525.056,1.525056
8,10,20,0,379.008,0.379008
8,10,21,0,-451.2,-0.4512
8,10,22,0,-1137.024,-1.137024
8,10,23,0,-1759.68,-1.75968
8,11,0,0,-2183.808,-2.183808
8,11,1,0,-2625.984,-2.625984
8,11,2,0,-3077.184,-3.077184
8,11,3,0,-3438.144,-3.438144
8,11,4,871.7184,-3492.288,-2.6205696
8,11,5,3406.3344,-2246.976,1.1593584
8,11,6,8124.7584,-721.92,7.4028384
8,11,7,12937.9344,812.16,13.7500944
8,11,8,17589.1296,2228.928,19.8180576
8,11,9,20754.2976,3356.928,24.1112256
8,11,10,21507.8016,4060.8,25.5686016
8,11,11,19443.7872,4430.784,23.8745712
8,11,12,19953.192,4512,24.465192
8,11,13,16413.7536,4665.408,21.0791616
8,11,14,12183.3024,4385.664,16.5689664
8,11,15,8322.6096,4015.68,12.3382896
8,11,16,3460.704,3239.616,6.70032
8,11,17,835.3968,2120.64,2.9560368
8,11,18,0,685.824,0.685824
8,11,19,0,-469.248,-0.469248
8,11,20,0,-1525.056,-1.525056
8,11,21,0,-2463.552,-2.463552
8,11,22,0,-3248.64,-3.24864
8,11,23,0,-3934.464,-3.934464
8,12,0,0,-4530.048,-4.530048
8,12,1,0,-5098.56,-5.09856
8,12,2,0,-5621.952,-5.621952
8,12,3,0,-6109.248,-6.109248
8,12,4,799.0752,-6379.968,-5.5808928
8,12,5,3519.36,-5387.328,-1.867968
8,12,6,8618.5968,-3555.456,5.0631408
8,12,7,13714.9008,-2066.496,11.6484048
8,12,8,18272.9232,-514.368,17.7585552
8,12,9,21268.44,550.464,21.818904
8,12,10,23275.6032,1263.36,24.5389632
8,12,11,23139.5664,1804.8,24.9443664
8,12,12,21021.1824,2301.12,23.3223024
8,12,13,17948.0592,2607.936,20.5559952
8,12,14,13304.3088,2698.176,16.0024848
8,12,15,8462.9328,2544.768,11.0077008
8,12,16,3494.544,2129.664,5.624208
8,12,17,817.3488,1236.288,2.0536368
8,12,18,0,-207.552,-0.207552
8,12,19,0,-1173.12,-1.17312
8,12,20,0,-2490.624,-2.490624
8,12,21,0,-3573.504,-3.573504
8,12,22,0,-4512,-4.512
8,12,23,0,-5468.544,-5.468544
8,13,0,0,-6352.896,-6.352896
8,13,1,0,-6740.928,-6.740928
8,13,2,0,-6903.36,-6.90336
8,13,3,0,-7390.656,-7.390656
8,13,4,799.0752,-7877.952,-7.0788768
8,13,5,3450.1008,-6199.488,-2.7493872
8,13,6,8398.8624,-3284.736,5.1141264
8,13,7,13501.2576,-1416.768,12.0844896
8,13,8,18015.5136,523.392,18.5389056
8,13,9,20546.2944,1976.256,22.5225504
8,13,10,21552.4704,2824.512,24.3769824
8,13,11,20224.1376,3501.312,23.7254496
8,13,12,18868.7328,3726.912,22.5956448
8,13,13,15679.2,3925.44,19.60464
8,13,14,10928.9664,3880.32,14.8092864
8,13,15,6445.8432,3663.744,10.1095872
8,13,16,2841.6576,3447.168,6.2888256
8,13,17,817.3488,2445.504,3.2628528
8,13,18,0,721.92,0.72192
8,13,19,0,-658.752,-0.658752
8,13,20,0,-1588.224,-1.588224
8,13,21,0,-2328.192,-2.328192
8,13,22,0,-3050.112,-3.050112
8,13,23,0,-3799.104,-3.799104
8,14,0,0,-4502.976,-4.502976
8,14,1,0,-5306.112,-5.306112
8,14,2,0,-6118.272,-6.118272
8,14,3,0,-6831.168,-6.831168
8,14,4,781.0272,-7137.984,-6.3569568
8,14,5,3414.9072,-5703.168,-2.2882608
8,14,6,8395.4784,-3528.384,4.8670944
8,14,7,13455.0096,-1118.976,12.3360336
8,14,8,17970.168,794.112,18.76428
8,14,9,20780.4672,2445.504,23.2259712
